peptide_id,bucket,category,reason
17342,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'FeC(O)' (only free amine or ACT acetylation supported)
17343,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'FeC(O)' (only free amine or ACT acetylation supported)
17344,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'RuC(O)' (only free amine or ACT acetylation supported)
17380,b3_excluded_residue_no_smiles,residue_based,position 6 ('β-BzThi-Ala'): unknown residue code 'β-BzThi-Ala': no match in p2smi database (checked Code='Β-BZTHI-ALA'); position 7 ('β-BzThi-Ala'): unknown residue code 'β-BzThi-Ala': no match in p2smi database (checked Code='Β-BZTHI-ALA'); position 8 ('β-BzThi-Ala'): unknown residue code 'β-BzThi-Ala': no match in p2smi database (checked Code='Β-BZTHI-ALA')
17389,b4_excluded_nonstandard_bond,bond_based,2 intrachain bonds present -- multi-bond (e.g. multiply-bridged / bicyclic) peptides are out of scope for automated generation in this pass
17377,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17460,b3_excluded_residue_no_smiles,residue_based,position 26 ('CYS-C16'): unknown residue code 'CYS-C16': no match in p2smi database (checked Code='CYS-C16')
17459,b3_excluded_residue_no_smiles,residue_based,position 31 ('CYS-C16'): unknown residue code 'CYS-C16': no match in p2smi database (checked Code='CYS-C16')
17463,b3_excluded_residue_no_smiles,residue_based,position 14 ('CYS-C16'): unknown residue code 'CYS-C16': no match in p2smi database (checked Code='CYS-C16')
17462,b3_excluded_residue_no_smiles,residue_based,position 26 ('CYS-C16'): unknown residue code 'CYS-C16': no match in p2smi database (checked Code='CYS-C16')
17464,b3_excluded_residue_no_smiles,residue_based,position 8 ('CYS-C16'): unknown residue code 'CYS-C16': no match in p2smi database (checked Code='CYS-C16')
17483,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17493,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17491,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17497,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17487,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17489,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17485,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17495,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17499,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17536,b3_excluded_residue_no_smiles,residue_based,position 9 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 13 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
17534,b3_excluded_residue_no_smiles,residue_based,position 5 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 9 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
17535,b3_excluded_residue_no_smiles,residue_based,position 8 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 12 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
17533,b3_excluded_residue_no_smiles,residue_based,position 1 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 5 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
17539,b3_excluded_residue_no_smiles,residue_based,position 8 ('R-ALA-7-oct'): unknown residue code 'R-ALA-7-oct': no match in p2smi database (checked Code='R-ALA-7-OCT'); position 15 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
17537,b3_excluded_residue_no_smiles,residue_based,position 12 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 16 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
17540,b3_excluded_residue_no_smiles,residue_based,position 9 ('R-ALA-7-oct'): unknown residue code 'R-ALA-7-oct': no match in p2smi database (checked Code='R-ALA-7-OCT'); position 16 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
17543,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C18' (only free amine or ACT acetylation supported)
17538,b3_excluded_residue_no_smiles,residue_based,position 5 ('R-ALA-7-oct'): unknown residue code 'R-ALA-7-oct': no match in p2smi database (checked Code='R-ALA-7-OCT'); position 12 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
17541,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C6' (only free amine or ACT acetylation supported)
17542,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C12' (only free amine or ACT acetylation supported)
17575,b3_excluded_residue_no_smiles,residue_based,position 1 ('R-ALA-7-oct'): unknown residue code 'R-ALA-7-oct': no match in p2smi database (checked Code='R-ALA-7-OCT'); position 8 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
17643,b3_excluded_residue_no_smiles,residue_based,position 1 ('Lys(N3)'): unknown residue code 'Lys(N3)': no match in p2smi database (checked Code='LYS(N3)')
17641,b3_excluded_residue_no_smiles,residue_based,position 11 ('Lys(N3)'): unknown residue code 'Lys(N3)': no match in p2smi database (checked Code='LYS(N3)')
17645,b3_excluded_residue_no_smiles,residue_based,position 11 ('Lys(N3)'): unknown residue code 'Lys(N3)': no match in p2smi database (checked Code='LYS(N3)')
17647,b3_excluded_residue_no_smiles,residue_based,position 1 ('Lys(N3)'): unknown residue code 'Lys(N3)': no match in p2smi database (checked Code='LYS(N3)')
17628,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17623,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17642,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17648,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17651,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17644,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17646,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17650,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17670,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17718,b3_excluded_residue_no_smiles,residue_based,position 8 ('Lys(N3)'): unknown residue code 'Lys(N3)': no match in p2smi database (checked Code='LYS(N3)'); position 12 ('Pra'): unknown residue code 'Pra': no match in p2smi database (checked Code='PRA')
17727,b3_excluded_residue_no_smiles,residue_based,position 10 ('3-Me-Val'): unknown residue code '3-Me-Val': no match in p2smi database (checked Code='3-ME-VAL')
17719,b3_excluded_residue_no_smiles,residue_based,position 2 ('Lys(N3)'): unknown residue code 'Lys(N3)': no match in p2smi database (checked Code='LYS(N3)'); position 8 ('Pra'): unknown residue code 'Pra': no match in p2smi database (checked Code='PRA')
17672,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17744,b3_excluded_residue_no_smiles,residue_based,position 5 ('DHA'): unknown residue code 'DHA': no match in p2smi database (checked Code='DHA'); position 18 ('DHB'): unknown residue code 'DHB': no match in p2smi database (checked Code='DHB'); position 31 ('DHA'): unknown residue code 'DHA': no match in p2smi database (checked Code='DHA')
17728,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17731,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
17809,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C16' (only free amine or ACT acetylation supported)
18012,b3_excluded_residue_no_smiles,residue_based,position 6 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 10 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
18013,b3_excluded_residue_no_smiles,residue_based,position 18 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 22 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
18016,b3_excluded_residue_no_smiles,residue_based,position 6 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 10 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
18017,b3_excluded_residue_no_smiles,residue_based,position 6 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 10 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
18018,b3_excluded_residue_no_smiles,residue_based,position 18 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 22 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
18014,b3_excluded_residue_no_smiles,residue_based,position 6 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 10 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 18 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 22 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
18019,b3_excluded_residue_no_smiles,residue_based,"position 18 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 22 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 26 ('X'): unresolved residue character, no unusualAminoAcids annotation covers this position"
18022,b3_excluded_residue_no_smiles,residue_based,position 4 ('SER(GlcNAc)'): unknown residue code 'SER(GlcNAc)': no match in p2smi database (checked Code='SER(GLCNAC)'); position 7 ('Thr(GlcNAc)'): unknown residue code 'Thr(GlcNAc)': no match in p2smi database (checked Code='THR(GLCNAC)'); position 10 ('Asn(GlcNAc) '): unknown residue code 'Asn(GlcNAc) ': no match in p2smi database (checked Code='ASN(GLCNAC)'); position 18 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 22 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
18015,b3_excluded_residue_no_smiles,residue_based,position 6 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 10 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
18021,b3_excluded_residue_no_smiles,residue_based,position 6 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 10 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 18 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 22 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
18020,b3_excluded_residue_no_smiles,residue_based,position 6 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 10 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 18 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN'); position 22 ('S-ALA-4-pen'): unknown residue code 'S-ALA-4-pen': no match in p2smi database (checked Code='S-ALA-4-PEN')
