peptide_id,organism,mic_value_uM,mic_type,active_threshold_uM,inactive_threshold_uM,threshold_match_level,label,label_reason
10279,Staphylococcus aureus,18.7,censored,32.0,128.0,species,active,value_at_or_below_active_threshold
10280,Escherichia coli,8.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10280,Salmonella typhimurium,5.3,censored,,,none,unlabeled,no_threshold_available
10280,Staphylococcus epidermidis,10.7,censored,,,none,unlabeled,no_threshold_available
10280,Staphylococcus aureus,13.3,censored,32.0,128.0,species,active,value_at_or_below_active_threshold
10281,Escherichia coli,8.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10281,Salmonella typhimurium,8.0,exact,,,none,unlabeled,no_threshold_available
10281,Staphylococcus epidermidis,13.3,censored,,,none,unlabeled,no_threshold_available
10281,Staphylococcus aureus,24.0,censored,32.0,128.0,species,active,value_at_or_below_active_threshold
10282,Escherichia coli,64.0,exact,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10282,Salmonella typhimurium,64.0,exact,,,none,unlabeled,no_threshold_available
10282,Staphylococcus epidermidis,64.0,exact,,,none,unlabeled,no_threshold_available
10282,Staphylococcus aureus,64.0,exact,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10283,Escherichia coli,64.0,censored,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10283,Salmonella typhimurium,64.0,censored,,,none,unlabeled,no_threshold_available
10283,Staphylococcus epidermidis,64.0,censored,,,none,unlabeled,no_threshold_available
10283,Staphylococcus aureus,64.0,censored,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10284,Escherichia coli,16.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10284,Pseudomonas aeruginosa,15.3,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10284,Klebsiella pneumoniae,7.0,exact,,,none,unlabeled,no_threshold_available
10284,Bacillus subtilis,3.8,exact,,,none,unlabeled,no_threshold_available
10284,Staphylococcus aureus,35.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10285,Escherichia coli,5.16,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10285,Pseudomonas aeruginosa,15.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10285,Klebsiella pneumoniae,3.6,exact,,,none,unlabeled,no_threshold_available
10285,Bacillus subtilis,1.95,exact,,,none,unlabeled,no_threshold_available
10285,Staphylococcus aureus,6.42,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10286,Escherichia coli,8.36,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10286,Pseudomonas aeruginosa,7.7,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10286,Klebsiella pneumoniae,3.0,exact,,,none,unlabeled,no_threshold_available
10286,Bacillus subtilis,1.95,exact,,,none,unlabeled,no_threshold_available
10286,Staphylococcus aureus,7.28,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10287,Escherichia coli,6.98,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10287,Pseudomonas aeruginosa,6.4,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10287,Klebsiella pneumoniae,4.0,exact,,,none,unlabeled,no_threshold_available
10287,Bacillus subtilis,1.95,exact,,,none,unlabeled,no_threshold_available
10287,Staphylococcus aureus,2.78,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10288,Escherichia coli,6.32,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10288,Pseudomonas aeruginosa,32.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10288,Klebsiella pneumoniae,5.1,exact,,,none,unlabeled,no_threshold_available
10288,Bacillus subtilis,2.1,exact,,,none,unlabeled,no_threshold_available
10288,Staphylococcus aureus,4.43,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10289,Escherichia coli,15.3,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10289,Pseudomonas aeruginosa,10.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10289,Klebsiella pneumoniae,6.7,exact,,,none,unlabeled,no_threshold_available
10289,Bacillus subtilis,2.2,exact,,,none,unlabeled,no_threshold_available
10289,Staphylococcus aureus,6.41,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10290,Staphylococcus aureus,50.0,censored,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10290,Micrococcus luteus,1.56,exact,,,none,unlabeled,no_threshold_available
10290,Bacillus cereus,50.0,censored,,,none,unlabeled,no_threshold_available
10290,Salmonella enterica,6.25,exact,,,none,unlabeled,no_threshold_available
10290,Escherichia coli,25.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10290,Vibrio harveyi,0.39,exact,,,none,unlabeled,no_threshold_available
10290,Vibrio parahaemolyticus,6.25,exact,,,none,unlabeled,no_threshold_available
10291,Staphylococcus aureus,118.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10291,Enterococcus faecalis,283.0,censored,,,none,unlabeled,no_threshold_available
10291,Escherichia coli,192.0,averaged,32.0,128.0,species,inactive,value_at_or_above_inactive_threshold
10291,Pseudomonas aeruginosa,283.0,censored,32.0,128.0,species,inactive,value_at_or_above_inactive_threshold
10291,Staphylococcus epidermidis,50.0,exact,,,none,unlabeled,no_threshold_available
10292,Staphylococcus aureus,6.53,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10292,Enterococcus faecalis,17.4,exact,,,none,unlabeled,no_threshold_available
10292,Escherichia coli,139.0,exact,32.0,128.0,species,inactive,value_at_or_above_inactive_threshold
10292,Pseudomonas aeruginosa,279.0,censored,32.0,128.0,species,inactive,value_at_or_above_inactive_threshold
10293,Staphylococcus aureus,6.53,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10293,Enterococcus faecalis,17.4,exact,,,none,unlabeled,no_threshold_available
10293,Escherichia coli,69.7,exact,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10293,Pseudomonas aeruginosa,69.7,exact,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10294,Staphylococcus aureus,10.9,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10294,Enterococcus faecalis,17.4,exact,,,none,unlabeled,no_threshold_available
10294,Escherichia coli,278.0,censored,32.0,128.0,species,inactive,value_at_or_above_inactive_threshold
10294,Pseudomonas aeruginosa,278.0,censored,32.0,128.0,species,inactive,value_at_or_above_inactive_threshold
10295,Escherichia coli,2.67,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10295,Acinetobacter baumannii,3.33,averaged,,,none,unlabeled,no_threshold_available
10295,Pseudomonas aeruginosa,2.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10295,Salmonella typhimurium,4.0,averaged,,,none,unlabeled,no_threshold_available
10295,Staphylococcus aureus,16.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10295,Bacillus subtilis,8.0,exact,,,none,unlabeled,no_threshold_available
10295,Staphylococcus epidermidis,8.0,exact,,,none,unlabeled,no_threshold_available
10296,Escherichia coli,1.67,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10296,Acinetobacter baumannii,2.0,averaged,,,none,unlabeled,no_threshold_available
10296,Pseudomonas aeruginosa,2.67,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10296,Salmonella typhimurium,3.33,averaged,,,none,unlabeled,no_threshold_available
10296,Staphylococcus aureus,6.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10296,Bacillus subtilis,8.0,exact,,,none,unlabeled,no_threshold_available
10296,Staphylococcus epidermidis,16.0,exact,,,none,unlabeled,no_threshold_available
10297,Escherichia coli,8.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10297,Acinetobacter baumannii,8.0,averaged,,,none,unlabeled,no_threshold_available
10297,Pseudomonas aeruginosa,16.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10297,Salmonella typhimurium,10.7,averaged,,,none,unlabeled,no_threshold_available
10297,Staphylococcus aureus,32.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10297,Bacillus subtilis,32.0,exact,,,none,unlabeled,no_threshold_available
10297,Staphylococcus epidermidis,32.0,exact,,,none,unlabeled,no_threshold_available
10298,Escherichia coli,21.3,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10298,Acinetobacter baumannii,16.0,averaged,,,none,unlabeled,no_threshold_available
10298,Pseudomonas aeruginosa,13.3,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10298,Salmonella typhimurium,16.0,averaged,,,none,unlabeled,no_threshold_available
10298,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10298,Bacillus subtilis,64.0,exact,,,none,unlabeled,no_threshold_available
10298,Staphylococcus epidermidis,64.0,exact,,,none,unlabeled,no_threshold_available
10299,Escherichia coli,6.67,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10299,Acinetobacter baumannii,10.7,averaged,,,none,unlabeled,no_threshold_available
10299,Pseudomonas aeruginosa,13.3,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10299,Salmonella typhimurium,13.3,averaged,,,none,unlabeled,no_threshold_available
10299,Staphylococcus aureus,32.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10299,Bacillus subtilis,32.0,exact,,,none,unlabeled,no_threshold_available
10299,Staphylococcus epidermidis,64.0,exact,,,none,unlabeled,no_threshold_available
10300,Staphylococcus aureus,6.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10300,Escherichia coli,2.94,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10300,Mycobacterium smegmatis,9.38,averaged,,,none,unlabeled,no_threshold_available
10301,Staphylococcus aureus,7.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10301,Escherichia coli,3.56,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10301,Mycobacterium smegmatis,3.13,exact,,,none,unlabeled,no_threshold_available
10302,Staphylococcus aureus,7.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10302,Escherichia coli,3.62,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10302,Mycobacterium smegmatis,9.38,averaged,,,none,unlabeled,no_threshold_available
10303,Staphylococcus aureus,8.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10303,Escherichia coli,5.12,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10303,Mycobacterium smegmatis,9.38,averaged,,,none,unlabeled,no_threshold_available
10304,Staphylococcus aureus,3.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10304,Escherichia coli,2.56,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10304,Mycobacterium smegmatis,20.8,averaged,,,none,unlabeled,no_threshold_available
10305,Staphylococcus aureus,6.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10305,Escherichia coli,28.1,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10305,Mycobacterium smegmatis,25.0,averaged,,,none,unlabeled,no_threshold_available
10305,Pseudomonas aeruginosa,8.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10316,Pseudomonas aeruginosa,30.5,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10316,Escherichia coli,11.4,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10316,Staphylococcus aureus,8.56,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10316,Enterococcus faecium,5.72,exact,,,none,unlabeled,no_threshold_available
10317,Pseudomonas aeruginosa,32.5,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10317,Escherichia coli,10.8,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10317,Staphylococcus aureus,16.2,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10317,Enterococcus faecium,21.6,exact,,,none,unlabeled,no_threshold_available
10318,Pseudomonas aeruginosa,15.4,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10318,Escherichia coli,10.9,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10318,Staphylococcus aureus,4.08,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10318,Enterococcus faecium,21.7,exact,,,none,unlabeled,no_threshold_available
10319,Pseudomonas aeruginosa,48.3,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10319,Escherichia coli,82.8,censored,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10319,Staphylococcus aureus,5.18,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10319,Enterococcus faecium,20.7,exact,,,none,unlabeled,no_threshold_available
10320,Pseudomonas aeruginosa,7.86,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10320,Escherichia coli,11.1,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10320,Staphylococcus aureus,2.77,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10320,Enterococcus faecium,11.1,exact,,,none,unlabeled,no_threshold_available
10321,Pseudomonas aeruginosa,14.9,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10321,Escherichia coli,5.27,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10321,Staphylococcus aureus,1.98,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10321,Enterococcus faecium,5.27,exact,,,none,unlabeled,no_threshold_available
10322,Pseudomonas aeruginosa,9.28,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10322,Escherichia coli,5.31,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10322,Staphylococcus aureus,1.99,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10322,Enterococcus faecium,5.31,exact,,,none,unlabeled,no_threshold_available
10323,Pseudomonas aeruginosa,88.6,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10323,Escherichia coli,44.3,exact,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10323,Staphylococcus aureus,66.4,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10323,Enterococcus faecium,88.6,exact,,,none,unlabeled,no_threshold_available
10324,Pseudomonas aeruginosa,74.7,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10324,Escherichia coli,46.7,exact,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10324,Staphylococcus aureus,70.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10324,Enterococcus faecium,23.3,exact,,,none,unlabeled,no_threshold_available
10325,Pseudomonas aeruginosa,91.1,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10325,Escherichia coli,45.5,exact,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10325,Staphylococcus aureus,22.8,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10325,Enterococcus faecium,45.5,exact,,,none,unlabeled,no_threshold_available
10326,Pseudomonas aeruginosa,88.6,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
10326,Escherichia coli,22.1,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
10326,Staphylococcus aureus,22.1,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
10326,Enterococcus faecium,22.1,exact,,,none,unlabeled,no_threshold_available
10327,Pseudomonas aeruginosa,51.7,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
